Rx_time,rho,X,Y,Z,B,sigma_rho,SVID
444541.429859939,23974041.1818008,13609544.0540248,-8884231.41945252,21009353.8930563,134131.189269256,4.197094412,20
444541.429859939,22913303.8003713,-20798342.5684178,-16274718.5897507,-3487952.92684518,2590.47386581405,3.297717038,23
444541.429859939,22978100.3327871,-15921758.6470453,-20836081.2003271,-5380644.97289914,127275.097050743,9.293566198,25
444541.429859939,22811639.3902269,-18303153.8028513,2713719.22819907,19055371.5099934,72495.5171685845,4.796679328,26
444541.429859939,20505485.2735827,-5744190.97235006,-19141985.5903649,17402810.5374789,-176562.480765129,1.199169832,29
444542.429859939,21331347.4706954,-6174177.87806415,-14092419.0505029,22269791.7376472,-185007.825378676,2.398339664,2
444542.429859939,21586201.6536054,4106020.77323295,-15755134.3937873,20791243.7083871,-35367.0297306533,1.199169832,5
444542.429859939,25238743.7580597,-6978436.51841171,-22075569.1456403,-13384478.2686945,-103983.528278718,11.99169832,12
444542.429859939,23901894.8270757,13310638.0921501,-22172055.8217192,5405076.419397,145274.247203194,3.897301954,13
444542.429859939,23082741.6453766,2659076.45905058,-26274562.3805054,-751664.899363043,5458.49044506012,1.798754748,15
444542.429859939,21457724.7047005,-19837106.444517,-6579076.79265301,16478481.3355171,-48938.402578431,2.398339664,18
444542.429859939,23974697.3099878,13611672.3876183,-8882619.75601559,21008635.1686104,134131.188557252,4.796679328,20
444542.429859939,22912656.7462975,-20798506.2065562,-16275188.3385346,-3484802.11930762,2590.47473806079,3.297717038,23
444542.429859939,22978755.5884632,-15921113.1416988,-20835827.6286029,-5383688.68134813,127275.098748217,8.094396366,25
444542.429859939,22811387.1996801,-18304895.3082297,2712000.23602933,19053985.9306094,72495.5172402334,7.195018992,26
444542.429859939,20505543.6969117,-5743323.30107658,-19144032.5041885,17400843.1490922,-176562.481566948,1.199169832,29
444543.429859939,21331492.8659096,-6171664.96722333,-14093343.3480777,22269930.0386393,-185007.822683394,2.398339664,2
